Date		Time		Leq
09/11/2018	16:06:16	44.0
09/11/2018	16:06:16	41.0
09/11/2018	16:06:17	43.0
09/11/2018	16:06:18	39.0
09/11/2018	16:06:19	40.0
09/11/2018	16:06:19	39.0
09/11/2018	16:06:20	39.0
09/11/2018	16:06:21	42.0
09/11/2018	16:06:22	51.0
09/11/2018	16:06:22	40.0
09/11/2018	16:06:23	45.0
09/11/2018	16:06:24	41.0
09/11/2018	16:06:25	41.0
09/11/2018	16:06:25	50.0
09/11/2018	16:06:26	52.0
09/11/2018	16:06:27	48.0
09/11/2018	16:06:27	43.0
09/11/2018	16:06:28	40.0
09/11/2018	16:06:29	50.0
09/11/2018	16:06:30	47.0
09/11/2018	16:06:30	48.0
09/11/2018	16:06:31	50.0
09/11/2018	16:06:32	44.0
09/11/2018	16:06:33	43.0
09/11/2018	16:06:33	54.0
09/11/2018	16:06:34	56.0
09/11/2018	16:06:35	51.0
09/11/2018	16:06:36	48.0
09/11/2018	16:06:36	53.0
09/11/2018	16:06:37	48.0
09/11/2018	16:06:38	50.0
09/11/2018	16:06:38	48.0
09/11/2018	16:06:39	50.0
09/11/2018	16:06:40	43.0
09/11/2018	16:06:41	43.0
09/11/2018	16:06:41	40.0
09/11/2018	16:06:42	41.0
09/11/2018	16:06:43	38.0
09/11/2018	16:06:43	38.0
09/11/2018	16:06:44	40.0
09/11/2018	16:06:45	39.0
09/11/2018	16:06:46	39.0
09/11/2018	16:06:47	39.0
09/11/2018	16:06:48	39.0
09/11/2018	16:06:48	39.0
09/11/2018	16:06:49	39.0
09/11/2018	16:06:50	39.0
09/11/2018	16:06:51	40.0
09/11/2018	16:06:51	40.0
09/11/2018	16:06:52	39.0
09/11/2018	16:06:53	40.0
09/11/2018	16:06:54	41.0
09/11/2018	16:06:55	40.0
09/11/2018	16:06:55	40.0
09/11/2018	16:06:56	40.0
09/11/2018	16:06:57	39.0
09/11/2018	16:06:58	40.0
09/11/2018	16:06:59	41.0
09/11/2018	16:06:59	41.0
09/11/2018	16:07:00	41.0
09/11/2018	16:07:01	40.0
09/11/2018	16:07:01	43.0
09/11/2018	16:07:02	45.0
09/11/2018	16:07:03	57.0
09/11/2018	16:07:04	40.0
09/11/2018	16:07:04	46.0
09/11/2018	16:07:05	40.0
09/11/2018	16:07:06	39.0
09/11/2018	16:07:07	38.0
09/11/2018	16:07:07	40.0
09/11/2018	16:07:08	48.0
09/11/2018	16:07:09	46.0
09/11/2018	16:07:09	47.0
09/11/2018	16:07:10	46.0
09/11/2018	16:07:11	69.0
09/11/2018	16:07:12	43.0
